153.441,292.309
153.578,292.331
153.717,292.332
153.786,292.479
153.804,292.659
153.853,293.012
153.74,293.501
153.704,293.653
154.101,293.973
154.217,294.036
154.423,294.058
154.416,294.243
154.395,294.335
154.416,294.476
154.371,294.567
154.354,294.839
154.579,295.035
154.694,295.061
154.625,295.134
154.619,295.168
154.565,295.537
154.575,295.772
154.599,295.878
154.796,296.015
155.012,296.113
155.012,296.113
155.077,296.28
155.351,296.458
155.855,296.523
155.9,296.655
155.941,296.802
155.941,296.802
155.941,296.802
156.181,296.865
156.14,296.964
156.502,296.978
156.605,297.099
156.856,297.141
156.896,297.217
156.87,297.276
156.675,297.566
157.188,298.043
157.226,298.041
157.186,298.186
157.163,298.105
157.141,298.002
157.265,298.197
157.018,298.683
157.086,298.66
157.109,299.066
157.59,298.922
157.474,299.028
157.692,299.028
157.576,299.217
157.7,299.5
157.826,299.607
158.098,299.893
158.14,300.202
158.619,300.341
158.914,300.482
158.84,300.57
158.899,300.428
158.793,300.754
158.81,300.594
158.765,300.7
158.717,300.955
158.782,301.269
159.148,301.601
159.376,301.855
159.534,302.184
159.962,302.245
160.085,302.31
160.029,302.471
160.356,302.387
160.298,302.371
160.492,302.366
160.655,302.671
160.681,302.792
161.004,302.703
161.004,302.703
161.353,303.07
161.308,302.988
161.557,303.032
161.64,303.151
161.83,303.155
162.096,303.278
162.044,303.273
161.94,303.54
161.868,303.899
162.025,303.869
161.63,304.053
161.833,303.934
161.824,304.262
161.87,304.19
161.967,304.437
161.976,304.56
161.879,304.872
162.161,305.041
162.063,305.192
162.142,305.227
162.369,305.185
162.315,305.208
162.269,305.307
162.292,305.393
162.613,305.619
162.983,306.097
163.223,306.298
163.471,306.321
163.642,306.367
163.694,306.459
163.991,306.705
164.242,306.782
164.805,306.906
164.831,307.014
164.413,307.527
164.607,307.767
164.338,308.056
164.445,308.235
164.51,308.498
164.669,308.724
164.635,308.888
164.682,309.111
164.748,309.109
164.717,309.188
165.006,309.362
165.113,309.578
165.376,309.581
165.601,310.006
165.707,310.005
165.696,310.218
165.734,310.615
165.628,310.846
165.749,310.879
165.749,310.879
165.776,311.3
165.808,311.204
165.766,311.17
165.87,311.199
165.857,311.314
165.82,311.619
165.917,311.576
166.218,311.913
166.16,312.019
166.307,312.054
166.437,312.256
166.437,312.256
166.331,312.272
166.445,312.423
166.465,312.623
166.815,312.764
167.173,313.056
167.48,313.195
