userSpecific0,userSpecific1
584,930.029
585,931.675
584,929.76
585,932.76
586,935.25
586,935.25
585,933.219
586,934.219
587,936.354
587,936.354
588,937.918
588,937.918
589,939.228
588,937.679
588,937.679
589,940.004
588,938.337
589,941.686
589,941.686
588,940.034
587,938.135
