-1,2
-1,2
-1,2
-1.00755,1.99058
-1.00819,1.96526
-1.00819,1.96526
-1.00819,1.96526
-1.00819,1.96526
-1.03267,1.93343
-1.03411,1.93051
-1.08907,1.91561
-1.14741,1.87896
-1.14741,1.87896
-1.14741,1.87896
-1.19195,1.88333
-1.19195,1.88333
-1.19702,1.86007
-1.27131,1.82056
-1.27131,1.82056
-1.27496,1.78476
-1.29326,1.7768
-1.29757,1.75619
-1.29757,1.75619
-1.28752,1.73445
-1.25676,1.7103
-1.25676,1.7103
-1.26075,1.72529
-1.26075,1.72529
-1.26075,1.72529
-1.25,1.65681
-1.28803,1.62658
-1.30884,1.59883
-1.30884,1.59883
-1.32935,1.59086
-1.38408,1.5704
-1.38408,1.5704
-1.38408,1.5704
-1.41107,1.60033
-1.41107,1.60033
-1.41107,1.60033
-1.41107,1.60033
-1.41107,1.60033
-1.41107,1.60033
-1.44503,1.58877
-1.44503,1.58877
-1.44503,1.58877
-1.54751,1.60342
-1.5903,1.59919
-1.5903,1.59919
-1.5903,1.59919
-1.60095,1.58502
-1.61453,1.55847
-1.5806,1.50532
-1.51674,1.46123
-1.50233,1.45051
-1.50233,1.45051
-1.50233,1.45051
-1.50233,1.45051
-1.50233,1.45051
-1.50233,1.45051
-1.50233,1.45051
-1.47014,1.41109
-1.53584,1.40326
-1.53834,1.39134
-1.56183,1.38783
-1.56183,1.38783
-1.56183,1.38783
-1.56481,1.37994
-1.56481,1.37994
-1.58195,1.37837
-1.61971,1.3943
-1.60583,1.40248
-1.64312,1.37444
-1.64312,1.37444
-1.64312,1.37444
-1.66292,1.38057
-1.6997,1.40157
-1.70951,1.37395
-1.68242,1.35994
-1.68242,1.35994
-1.67139,1.33395
-1.72778,1.29315
-1.73148,1.31064
-1.77076,1.34016
-1.73983,1.34
-1.72701,1.30894
-1.70265,1.30043
-1.70265,1.30043
-1.71704,1.31079
-1.67613,1.24888
-1.67613,1.24888
-1.67613,1.24888
-1.65363,1.23882
-1.65363,1.23882
-1.64226,1.24373
-1.70307,1.22454
-1.73068,1.23076
-1.73068,1.23076
-1.75158,1.3028
-1.77814,1.29105
-1.77814,1.29105
-1.77814,1.29105
-1.77814,1.29105
-1.77814,1.29105
-1.77814,1.29105
-1.81456,1.31523
-1.81456,1.31523
-1.81456,1.31523
-1.76291,1.28958
-1.76291,1.28958
-1.7477,1.20623
-1.74551,1.19817
-1.77151,1.18318
-1.79715,1.19003
-1.7719,1.17521
-1.7719,1.17521
-1.7719,1.17521
-1.7719,1.17521
-1.7719,1.17521
-1.7651,1.11222
-1.76844,1.1452
-1.81152,1.17103
-1.85935,1.1677
-1.92839,1.16526
-1.92839,1.16526
-1.89403,1.16948
-1.89403,1.16948
-1.89403,1.16948
-1.87185,1.1367
-1.86726,1.09254
-1.8795,1.10148
-1.88209,1.07305
-1.89306,1.04132
-1.91584,1.04607
-1.91584,1.04607
-1.89755,1.04995
-1.90155,1.07235
-1.91922,1.07064
-1.91922,1.07064
-1.90515,1.04553
-1.90515,1.04553
-1.8906,1.006
-1.8906,1.006
-1.82375,1.00789
-1.82375,1.00789
-1.79807,0.976306
-1.77726,0.941799
-1.74919,0.898365
-1.74919,0.898365
-1.74919,0.898365
-1.74919,0.898365
-1.7454,0.874491
-1.78811,0.895408
-1.82383,0.866489
-1.82383,0.866489
-1.79041,0.857403
-1.71835,0.832522
-1.74874,0.835312
-1.74874,0.835312
-1.72088,0.847801
-1.73759,0.889606
-1.71424,0.885768
-1.67938,0.858759
-1.67938,0.858759
-1.67938,0.858759
-1.75336,0.831814
-1.75336,0.831814
-1.75336,0.831814
-1.73674,0.827348
-1.72445,0.836273
-1.72593,0.871228
-1.70465,0.903673
-1.7265,0.946968
-1.73166,0.94034
-1.73166,0.94034
-1.73719,0.920469
-1.78123,0.872181
-1.76661,0.837321
-1.79117,0.862864
-1.79117,0.862864
-1.79117,0.862864
-1.79117,0.862864
-1.79893,0.829873
-1.80766,0.792986
-1.82716,0.796807
-1.82716,0.796807
-1.82401,0.823049
-1.81987,0.7667
-1.81842,0.771485
-1.91653,0.727102
-1.91653,0.727102
-1.91653,0.727102
-1.91653,0.727102
-1.93527,0.747011
-1.93894,0.692092
-1.92727,0.678593
-1.99585,0.740414
-1.99367,0.725572
-1.99367,0.725572
-1.94341,0.728878
-1.94554,0.705005
-1.96297,0.721722
-1.91016,0.718616
-1.91016,0.718616
-1.91982,0.748709
-1.91982,0.748709
-1.96898,0.745401
-1.99633,0.778086
-1.96067,0.755592
-1.96067,0.755592
-1.96067,0.755592
-1.96067,0.755592
-1.98118,0.803161
-1.98118,0.803161
-1.95786,0.813034
-1.96375,0.833935
-1.93688,0.76405
-1.93688,0.76405
-1.94097,0.769209
-1.94097,0.769209
-1.94145,0.811044
-1.93284,0.797841
-1.99872,0.804697
-1.98458,0.837064
-1.98458,0.837064
