3.57355,-2.88749
3.24524,-2.37958
3.02018,-2.75894
2.19572,-2.88239
2.23217,-2.83359
2.262,-3.00083
3.01706,-2.91508
2.58087,-2.82515
2.90847,-3.17004
4.26461,-3.21999
4.23066,-3.36
5.13284,-4.69628
4.48084,-4.87711
4.71529,-4.76465
4.41339,-4.65583
4.30295,-3.18043
3.8702,-3.74403
3.27937,-3.53551
3.12136,-3.3612
3.91279,-4.40702
4.91329,-3.57748
4.70079,-2.35358
4.56946,-2.09762
4.4434,-1.87662
4.26335,-2.66407
4.16586,-2.6333
3.74307,-2.12791
3.1056,-2.44776
2.37496,-2.38392
2.73565,-1.87571
2.49401,-1.75338
2.10136,-1.77989
2.1296,-1.89025
2.76159,-2.72526
2.2256,-3.00093
2.34258,-2.66976
1.97692,-1.66869
1.68434,-2.02236
1.61788,-1.42696
0.871471,-1.6162
0.679285,-1.36896
0.172806,-1.81128
0.11957,-1.83221
-0.25666,-1.37699
0.235032,-1.10232
0.603527,-2.28485
1.02225,-2.33074
0.808648,-2.26809
1.27546,-1.76561
1.16404,-1.56019
0.454135,-1.70635
0.363365,-1.57791
1.34151,-1.98312
1.07571,-1.40035
1.03224,-1.25462
1.37601,-1.31976
1.2161,-1.53122
0.373122,-1.4469
-0.163531,-1.79547
0.133637,-0.785821
-0.121938,-0.743195
-0.175804,-1.11517
-0.633121,-1.17469
-0.17596,-2.00207
-0.00271601,-1.40831
0.442694,-1.56781
-0.0399102,-1.68393
-0.148256,-1.33694
-0.0456682,-0.963195
0.537253,-1.23421
1.05595,-2.04813
1.2832,-2.42975
2.05807,-2.59765
1.89065,-2.13685
0.955733,-1.61756
0.630744,-1.85646
-0.330085,-0.832528
-1.43337,-0.974343
-0.789443,-0.117787
0.0507129,-0.75088
-0.55179,-0.556318
-1.53668,-0.634278
-0.432865,-0.940873
-0.150085,-0.48976
-0.431306,-1.04566
-0.581678,-1.26588
-0.578452,-1.12138
-0.0660153,-1.12135
-0.211319,-0.706622
-1.11894,-1.30305
-1.2905,-1.73962
-1.73984,-1.71004
-1.31203,-1.27471
-0.862494,-0.644506
-0.901386,-0.808655
-0.755441,-1.3689
0.104174,-1.72525
0.629355,-2.14522
0.238956,-3.04643
1.03017,-2.54728
1.25745,-2.89706
1.20116,-2.75519
2.37064,-2.3493
2.65477,-2.11254
2.06178,-1.75493
2.67227,-2.39958
2.77433,-2.65284
3.22278,-1.42379
2.84768,-1.55483
2.59505,-1.42725
2.19582,-1.76871
2.48703,-2.84957
2.6858,-2.86438
2.93062,-2.56119
1.85904,-2.24015
2.78846,-1.90876
3.13867,-1.87737
2.96454,-2.75502
1.64965,-2.86291
2.81712,-3.06217
3.11179,-2.85485
2.82586,-2.75952
3.03046,-3.52669
3.36721,-3.06955
4.39344,-2.57746
4.56751,-2.93063
4.21184,-3.31566
5.05244,-3.94953
4.59436,-2.75094
5.49025,-3.13122
5.13446,-3.2673
5.63689,-3.75851
4.69841,-3.3442
4.9658,-3.71843
4.72858,-5.24133
4.02511,-5.4538
3.76154,-4.65483
3.59143,-4.68029
3.28506,-4.99346
3.85186,-3.96901
4.88002,-4.29748
4.94832,-3.94329
5.20904,-4.44003
5.12389,-4.64428
4.60577,-4.64798
4.93864,-5.18014
5.41965,-5.02236
5.17838,-4.09986
6.45778,-4.05009
5.96737,-3.79526
5.31617,-4.08638
5.7633,-3.9815
5.32718,-4.02662
4.7811,-4.76762
4.22638,-4.21931
3.7599,-3.64135
5.18288,-3.8048
5.2191,-2.92506
5.76915,-2.15217
5.19521,-2.20546
5.1662,-1.60588
4.78375,-2.76628
5.16644,-2.80979
5.15824,-2.3092
5.93236,-2.63951
5.76467,-3.18707
5.24846,-3.81261
4.53506,-2.59375
4.80638,-3.15351
4.51343,-3.25342
3.75371,-3.21675
3.0337,-2.97043
3.09837,-2.18437
4.50418,-1.69081
3.46732,-2.28569
3.20731,-2.21702
4.0354,-2.31882
3.50628,-2.29955
4.42689,-2.54408
5.0103,-2.00237
4.55495,-1.98535
4.04439,-2.6004
3.65375,-3.05975
4.58819,-2.52594
4.75362,-2.71812
5.40393,-2.39368
5.03882,-3.34357
5.15798,-3.72158
5.14166,-4.10787
6.14545,-3.96522
6.23218,-3.86149
5.58191,-4.23807
4.38922,-3.42685
5.31727,-3.77028
5.7334,-3.23678
6.62909,-3.89713
5.71389,-4.62387
5.71485,-4.19115
6.3375,-4.48527
6.2478,-4.21446
6.1326,-4.15367
6.58489,-3.86644
6.78744,-3.77425
7.9925,-3.71384
8.55866,-4.11802
7.86575,-3.81716
8.63973,-2.96412
7.71098,-3.15044
7.00704,-4.06193
7.5161,-3.54668
7.56771,-3.81506
7.49845,-3.77788
7.42327,-3.89619
7.91425,-3.44978
7.35115,-3.08922
7.34183,-3.67197
8.23794,-3.18278
7.84998,-4.31089
7.7501,-4.1954
8.32329,-4.62167
7.92509,-4.72402
8.13239,-4.51311
8.7261,-5.70793
7.35994,-5.24316
5.83089,-5.12125
4.94811,-4.54087
4.79479,-5.1414
5.63255,-5.005
5.21984,-4.63835
5.44636,-3.56675
4.5977,-4.37103
5.71102,-5.12631
6.12627,-5.07883
5.40025,-4.82889
4.52056,-4.81634
5.43238,-4.35525
4.51511,-4.86829
4.55744,-4.92142
5.52643,-4.44593
5.296,-4.3052
4.5998,-4.18011
3.7279,-3.23838
3.29807,-1.91647
3.05181,-2.09251
2.9974,-2.66657
3.59348,-2.95627
2.627,-2.80358
2.17468,-2.34868
2.0179,-1.46819
1.44471,-1.39289
0.352678,-0.84995
0.029625,-0.916416
-0.33364,-1.09937
-0.481036,-0.884117
-0.772068,-1.18818
-0.242354,-0.685665
0.00616589,-0.482205
0.560443,-1.40264
1.27811,-1.79519
1.05259,-1.55116
0.895875,-1.5969
0.487591,-0.894557
-0.147457,0.108839
0.493696,-0.475377
1.1742,-0.982149
0.438258,-1.09406
-0.226041,-0.217319
-0.873609,0.0496116
-1.75525,0.170096
-1.57502,0.100039
-2.17397,-1.4637
-1.64968,-1.32237
-2.49044,-1.56805
-2.54887,-0.689829
-1.9137,-0.222773
-2.69996,-0.111034
-2.95729,0.27226
-3.82786,0.977831
-4.43961,1.17358
-4.14368,0.611225
-4.2019,1.08101
-4.72568,0.618456
-4.27315,0.652032
-3.68732,0.726883
-3.01859,0.819422
-4.10485,0.691864
-2.68498,0.193914
-4.10005,0.279047
-3.82392,0.264073
-4.46104,0.291967
-4.83272,0.714446
-5.64592,0.539525
-5.43559,1.08278
-5.86523,1.02078
-5.92566,0.706841
-5.56204,1.36836
-6.60893,1.23659
-7.39884,1.74056
-7.21991,2.22175
-7.9945,2.28489
-7.55218,2.03296
-7.05322,2.53143
-7.2422,1.6273
-7.43998,1.28608
-7.65014,1.1032
-7.02822,0.964903
-7.50254,1.2373
-6.15558,0.320481
-5.33079,0.362791
-4.2397,-0.776645
-3.59311,0.0562302
-3.85578,0.463766
-4.73782,0.183361
-4.69642,0.664042
-4.86604,1.12546
-5.54718,0.984794
-5.93948,1.80977
-6.84487,2.64225
-6.63804,1.86754
-6.07708,2.72677
-6.25367,2.5407
-5.80865,2.16959
-5.78593,1.63788
-5.28535,1.41965
-5.3974,2.13787
-5.51438,1.75125
-4.77995,1.48973
-4.71767,0.46313
-3.99908,1.72602
-3.2393,1.11169
-3.68434,0.637981
